day,ct
1,-1.3464300292951386
2,-1.3821377598236202
3,-0.9345145071950076
4,-1.6173373635356274
5,-0.4766448490720411
6,-2.215099940478539
7,-0.36126115234354816
8,-0.7572310641143746
9,0.9043131535758439
10,0.5313771200086849
11,-1.8439097806972973
12,-0.8191041700057603
13,-0.48847574040794084
14,-1.4412942551616614
15,-1.7588107559719477
16,-0.6305448713355144
17,-0.22439519891144222
18,-0.8699902835540954
19,-1.0879607450175321
20,-1.1177955539479376
21,-2.081409089444797
22,-0.26404492151382764
23,-0.7763856711142938
24,-0.8725107199599946
25,-0.5352444940630676
26,1.6031400638418922
27,0.8389253601496978
28,-0.6094137131662132
29,-1.6927102243645389
30,-0.22789790951026145
31,-1.3277643018092513
32,-0.9887590601847985
33,-0.2860646373824469
34,-0.6363452857062274
35,-0.9711627558445535
36,-0.5946129453783073
37,-0.09720438346355542
38,-2.523564461037248
39,-0.6706695986191171
40,-2.131879678668103
41,-0.8042766373836252
42,-2.4381492009246717
43,-1.2383384557534614
44,-1.157718084717262
45,-1.388682876439174
46,-0.646041792671094
47,-1.6374654661182309
48,-1.5735484011463805
49,-1.4286675198957173
50,-2.0192890235593417
51,-1.8191616409797926
52,-0.6560441768812375
53,-0.6197360777625693
54,-2.1837909989147954
55,-0.7333143967176536
56,-2.885768678298817
57,-1.7495071167734657
58,-2.5733792455144275
59,-1.3712607977920217
60,-1.4501101218854089
61,-0.06496331519174614
62,-0.15764765901439648
63,-1.9287455492430166
64,-1.4429581386771404
65,-2.380539178461747
66,-2.160569769397257
67,-3.0519103279233484
68,-0.9555771798620201
69,-2.259462252958874
70,-2.2799552492260555
71,-2.0118611947943528
72,-2.030868706014835
73,-2.4451878180000355
74,-0.7562549201363715
75,-1.5163310445463452
76,-2.2455223356261036
77,-1.6397229517774514
78,-1.7649671611753355
79,-1.7575798165083996
80,-0.9964241150761564
81,-1.2103499598388283
82,0.33049629762811916
83,-2.565366384043475
84,0.0927262406999787
85,-1.2517297202642996
86,-1.6846541430933102
87,-2.5062051166794572
88,-2.1841414775708454
89,-1.4719709282192601
90,-2.6766540116918165
91,-1.6952577489883665
92,0.2742849308310553
93,-1.3337398832944427
94,-1.1492529317803664
95,-2.6264581885144453
96,-1.111698023400264
97,-3.15609679908699
98,-3.8800644039901693
99,-1.1368365149315993
100,-1.4585499070966645
101,-0.20505423810224999
102,-3.36915983750041
103,-0.7606546248673172
104,-1.8051150260644675
105,-0.8709869997597262
106,-2.9901199235431957
107,-1.0973707616231199
108,-3.1182357533334955
109,-0.1779808482426326
110,-2.1277078098324744
111,-1.7535440328923104
112,-1.1822980850442955
113,-2.4430646672259364
114,-0.7897868196959643
115,-0.3635414635018013
116,-3.086771364158544
117,-1.96867888903779
118,-2.0892056715333487
119,-2.527226393736049
120,-1.5417488193799478
121,-1.083536356323666
122,-2.3103803573315442
123,0.16087601046009392
124,-1.4586578851368375
125,-1.3013000837836473
126,-1.2349271627236251
127,-2.83314141065911
128,-2.987725078166636
129,-0.1931226750726569
130,-0.08165260768080329
131,-0.41670131667778265
132,-1.8208196461051998
133,-2.1117727616347763
134,-1.8999870500776388
135,-3.413338088867201
136,-1.6259063179869546
137,-1.4132458882061716
138,-1.4543887996022045
139,-1.990981743759105
140,-1.05591863283867
141,-0.2369686034513403
142,-2.257776329649573
143,-1.7676144722350082
144,-5.002726913437826
145,0.04194966630556696
146,-1.7497844934485887
147,-1.0795373799890042
148,-1.686061733319051
149,-1.066853132768684
150,-0.599668568410238
151,-1.7902826330000856
152,-0.6540653906106397
153,-2.8676200191138563
154,-0.3587230411725634
155,-1.9324817528042395
156,-0.479133035735272
157,-0.5488444259014902
158,1.6710348030761808
159,-0.10970849460136012
160,0.22749054081160702
161,-0.6905652320858375
162,-0.79304990405909
163,-2.8418923088455337
164,0.4692184741986922
165,1.04941652751403
166,-0.8977932676395726
167,-1.5698052393616442
168,-1.4482275215670448
169,-1.0273680392480515
170,-1.6157338817912337
171,-0.552096209206759
172,0.16267766154923402
173,-0.9043132154632509
174,-0.2907830073348705
175,0.2333720255421471
176,-1.0942791021214309
177,0.9262992345637606
178,1.2479202269289502
179,0.6599950359911119
180,-0.39710011364764186
181,-1.6478820062368187
182,-0.04620919875206897
183,-0.20854908897856955
184,1.254580814234779
185,-0.9155392242888198
186,-1.2829753699497521
187,1.2923798542890395
188,-0.7418472131561429
189,-0.473538193347136
190,-1.117504920248185
191,-0.2661310843879954
192,-0.44137828639481613
193,-0.43392141351932334
194,-0.26435876982778833
195,-0.35786225060377186
196,-1.6232449119046375
197,0.7919971274884082
198,0.5137159347303103
199,0.2468206275954814
200,-1.0247837503092736
201,0.8256561181859943
202,-0.3459679359245121
203,-0.6650416244740558
204,-0.4266387491582728
205,-0.37332812206990507
206,-1.3831509654268326
207,0.5780163127924027
208,-0.018434938883735735
209,0.7064917385386056
210,-0.7212605074599228
211,0.270852893430022
212,-0.21016043855794037
213,-0.5269409020960824
214,0.2606950717415083
215,0.6104752179390439
216,-0.6650886937327047
217,1.5318609218950665
218,-0.2797601585009639
219,2.168632967916914
220,-0.7511648354839712
221,-0.3298374849052787
222,-2.060582525280423
223,0.03259376561709101
224,1.2568016379513
225,-0.9467115598506198
226,0.720176309055132
227,-0.5677989684102375
228,0.41224009138156714
229,0.9816349158160765
230,2.354246244175782
231,1.3563516588591344
232,-0.15380162645165063
233,-1.3828396258355171
234,0.6715738643264457
235,1.6202167094782631
236,0.24382547402848698
237,-0.22546054440816965
238,1.0166474629289328
239,0.06095234761820986
240,-0.043475756224281625
241,0.5566276809161919
242,1.0027018635687774
243,-0.8147571564958768
244,-1.479837565785313
245,-0.9132427132557324
246,-0.5271244053738428
247,2.244178333774757
248,-0.16237142744755023
249,0.8260319121229882
250,-0.25515086968131395
251,-0.3592644211073849
252,1.4139097030074264
253,-1.4683537144109988
254,1.6486717624571172
255,0.33955661825736055
256,0.4587812435016987
257,1.4375840229060528
258,1.7783578970305698
259,-0.5236489455505811
260,-1.1562858373996394
261,-1.283382996470834
262,0.395709123079619
263,-0.5455717050301172
264,-0.9013404059586873
265,0.9052655129081303
266,0.9760522151980601
267,0.13035197347153077
268,0.12790056468172523
269,0.6435664265319951
270,-0.832884371825526
271,0.9549284656974124
272,1.1596361165708435
273,1.7187646958320588
274,-1.428647163993849
275,0.9090063975432099
276,0.9793143925469217
277,1.998206104392782
278,0.19959668275715992
279,0.20144651106038844
280,0.1637889345914718
281,-0.009692021353914948
282,-0.5100502884039717
283,-0.6360726280744543
284,-0.30542183343221874
285,0.8313739107644229
286,-0.5215525671965838
287,1.0031136347028917
288,0.33479267845523764
289,0.908727555300096
290,1.060238806847785
291,0.07802816241068816
292,1.5241805444320002
293,1.495343938050868
294,-0.8385231579379151
295,-0.3645362120992187
296,-0.003384584320970385
297,1.3440858371161823
298,1.611508031392348
299,0.6052036643189291
300,1.7214846796952687
301,-0.05662032336328238
302,1.7852012627443365
303,1.2236016007555142
304,0.4420353452377846
305,0.9126456559895952
306,1.4447325184523871
307,-0.20167889231422137
308,-0.3984264839799246
309,0.7690975327537408
310,0.019089814115717862
