day,ct
1,0.7905749548604568
2,-0.6179252934188463
3,0.04686340070964767
4,-0.09330058170928224
5,-1.8678078356931396
6,0.8575155308163356
7,-0.6696714368365573
8,1.38978043648709
9,0.028421875475926117
10,-0.18859736609164635
11,-0.3177744415483528
12,-0.494779523633713
13,1.0856888393546253
14,-0.9318242914833249
15,1.3953066375333019
16,0.47722008777050606
17,-0.9034826380444175
18,-0.6732473029109263
19,-1.9166519531509305
20,-0.4403127294961333
21,-2.188121909401752
22,0.8761120007735853
23,-2.5593475961889895
24,-0.5415624842280569
25,-1.5489377564588378
26,-1.1192899713214928
27,-1.8112133118879816
28,-2.104695967754326
29,-1.3478934843900876
30,-1.4432752814695178
31,-1.5836982887954887
32,-1.8374943019593524
33,-1.6724888072501625
34,-1.282665125091809
35,0.05386198618664517
36,-0.43742217270047845
37,-2.434357488445742
38,-1.923193758334612
39,-1.192574379155774
40,-0.6225642274879516
41,-1.2305689992778808
42,-0.7985829647240752
43,-1.3632574753322992
44,0.7428572595994654
45,-0.5271692794192007
46,-1.390296257841318
47,-0.826790478248239
48,-2.325433222707813
49,-1.7218835805805894
50,-2.141047286980106
51,-0.8945072275904138
52,-2.4154386095863334
53,-0.05902499068904854
54,-2.36055700842385
55,-0.6360779769282046
56,-1.538125153897116
57,-1.1416144692816645
58,-2.4911613319955164
59,-2.608384326209274
60,-0.8221431094943604
61,-1.8542583610085406
62,-2.8047830296371368
63,-0.5628514688221883
64,-2.980800319690695
65,-0.6195316414833689
66,-1.6856265806017467
67,-0.7378043679869365
68,-1.6997303616045658
69,-1.748685386923633
70,-1.8778486298807195
71,-1.0910726785743803
72,-0.6347090601278329
73,0.1452418079766924
74,-0.38691142698209924
75,-1.4393680935351147
76,-2.3816381590654903
77,-2.264211944691419
78,-1.1609639949846962
79,-1.674805188024425
80,-2.075874939259501
81,-1.4962642494530565
82,-1.985651796054741
83,-2.0952719298711253
84,-3.555948644599132
85,-1.0243599934349281
86,-2.212767833763432
87,-1.4152124738440568
88,-0.8435182000587593
89,-2.53881015387236
90,-2.6736732148854427
91,-2.054271427794524
92,-2.7516704216921024
93,-1.5646293556177993
94,-2.220434649707933
95,-0.9058451728209278
96,-0.5316011488878063
97,-1.5706914248040633
98,-2.8780590936279555
99,-1.8800988559551
100,-0.8098342367075954
101,-2.3244203822866325
102,-2.4513615805408255
103,-2.570013564792863
104,-1.1912767249114131
105,-2.4643362878795916
106,-3.33742897570216
107,-1.9032932434454122
108,-1.1674448997179647
109,0.6221073794085106
110,-2.2393652665354358
111,0.13332535081089913
112,-3.214816483742923
113,-2.4841025049198895
114,-1.9616263065861217
115,-1.0408313395665136
116,0.49543494390796816
117,-0.7409618847320723
118,-2.69978961095235
119,-2.4439720042401127
120,-3.3622584800726765
121,-1.852307934717419
122,-2.0487361757754465
123,-2.496538367292759
124,-2.9333296528050417
125,0.8935784549458392
126,-1.3179580089915401
127,-0.564319973952366
128,-1.692275328725931
129,-0.8920250400187111
130,-3.9149526328470747
131,-1.8428986534717187
132,-2.1008202790938295
133,-2.2647982492092145
134,-0.5829778407391558
135,-0.12072079440636085
136,-0.5772674242329598
137,-0.47725006026287187
138,-2.0310289829304202
139,-1.0249533764733283
140,-1.9644903325961551
141,-1.4711963361633487
142,-0.14153340774182244
143,-2.5326047893131713
144,-2.5670018005893107
145,-3.2832685169159905
146,-2.135731479317737
147,0.9615261203820014
148,-2.2363791216319377
149,-1.3231057214218613
150,-2.1917201761355476
151,-1.451667207907259
152,-0.49627326206428934
153,-0.8986144356535233
154,-0.986279729286998
155,-1.7132345196764023
156,-0.8802618540864536
157,-1.364502344189208
158,-1.004990407868059
159,-2.599477763954032
160,-0.515062743091999
161,-0.540976230187846
162,-1.094743101128042
163,-0.8339438127195852
164,-1.6411118535599636
165,-0.21608003268146836
166,-0.9572080773299034
167,1.196726781213243
168,-0.8911419098980886
169,-0.8513311169894869
170,0.286090749254439
171,-0.3304745214402836
172,0.48466138325016783
173,-1.8692311355215452
174,-0.9810648729720199
175,-1.1197147440281332
176,-0.5965609573446171
177,0.3061539138992373
178,-0.5271700714148744
179,-1.018227442920916
180,-0.18448903374035314
181,-1.2301230328992527
182,0.17698927815261323
183,-0.5943721905236924
184,1.0655452013290625
185,-0.5698734287803771
186,1.1811454377608805
187,-0.3883135559894065
188,-1.3241345817777161
189,0.45878749639176264
190,-0.16532267619675478
