day,ct
1,-0.2367571957696401
2,0.4029303366952838
3,0.7996623655402613
4,-1.6960841853597906
5,-1.568848075846407
6,-0.3924866088667047
7,-1.3903762705548806
8,0.004776403407939056
9,-1.9916532888733984
10,0.4488694251855311
11,-0.9940937417440443
12,1.0832918155778817
13,-0.5931295262941045
14,-1.4096712057326684
15,0.26249426897054495
16,-0.7351418366746219
17,0.16122950939603242
18,-0.40090904151114914
19,-0.26320795112475714
20,-1.0075422551308706
21,-1.7323770428309977
22,-1.468885840216596
23,-1.7028851512793346
24,-1.1909007554514763
25,-0.15890319007783527
26,-0.6405915023793252
27,0.308935519767789
28,-0.871759615981593
29,-1.7104155553303269
30,-0.9757188577387038
31,-1.0989605269622646
32,-1.1089231141765048
33,0.9850501714793525
34,-1.2442947599188732
35,-1.8821588573460006
36,-0.003457954294564747
37,-0.40502385581438305
38,-1.464376519371414
39,-0.2817113325631865
40,-2.063431914243563
41,-1.7772082397420754
42,-1.7161376695098869
43,0.36594918196976467
44,-1.0802639884732634
45,-0.43114411730390667
46,-1.3501381221979605
47,0.15922354138836292
48,-2.617039056091941
49,-1.2442229940317662
50,-1.1990243277323611
51,0.9768520094668756
52,-1.4028965392885586
53,-1.3925697911427004
54,-0.715155677545325
55,-0.6322722551555402
56,-1.0601433277222414
57,-0.31626207330992373
58,-1.5746187215365857
59,0.15481194256968034
60,-1.2148300689708644
61,-1.0673007112970885
62,-1.5103258380671438
63,-3.7766790631670304
64,-2.357810248676176
65,-0.26709867471444215
66,-1.630435842491542
67,-2.0933939186323496
68,-1.6606605279348245
69,-1.234152894974332
70,-2.010757199426819
71,-1.2486233498189936
72,-2.147356616115955
73,-1.4523662095825967
74,-0.7893473270293598
75,-1.2659381833467531
76,-2.174978780597963
77,-3.6405719400351737
78,-0.5628058298382044
79,0.057062043013835995
80,-2.6492119294076257
81,-1.264196583292242
82,-2.0379052819113075
83,-0.9513283982553392
84,-3.8584590717902216
85,-1.0675715741160758
86,-2.0652397571849685
87,-1.1984331160542916
88,-0.7385061919472993
89,-1.9287607864488865
90,-0.5833100110893827
91,-2.5387980990648433
92,-3.6530720623547617
93,-1.9448822517946927
94,-1.2128679550543298
95,-0.7972082323791867
96,-0.7192201103664386
97,-1.9272837510417715
98,-1.884644586474706
99,-0.3683108503236008
100,-1.2263787877873848
101,-0.17907872957061377
102,-1.045219006131207
103,-1.3766435833550734
104,-3.133237919898229
105,-2.2176985130436515
106,-0.6445135822555181
107,-1.9005042369859324
108,-1.0613272978017378
109,-0.7075635305445279
110,-1.482482619706826
111,-2.1701829626264253
112,-1.0330976745277825
113,-1.684165884649412
114,-1.9671735620615014
115,-1.6504565223265872
116,0.655470858679442
117,-2.888056135211494
118,-0.6493577275237433
119,-1.4869819542101885
120,-1.3145882141250917
121,-1.4329030624237897
122,-1.7124580091106674
123,-2.190248927222859
124,-2.146804795169577
125,-0.25934942645650105
126,-2.7533897773213196
127,-0.32873534822601447
128,-1.2496105500490131
129,-1.311764713650089
130,-1.8669382956251628
131,-0.4892905469451372
132,1.476716971763338
133,-2.12486271843361
134,-0.8835729061615831
135,-1.3787064944136458
136,-2.3122615021963018
137,-0.7342189831653654
138,-0.9836298803214529
139,-1.830326417042592
140,-1.8697271282710637
141,-0.4012292768661132
142,-0.8633955667613903
143,-1.34706292792067
144,-1.8204220799828432
145,-1.688010123635739
146,0.03435033381798269
147,-0.6464177488118115
148,-0.982780684517259
149,-0.7203741861776813
150,0.09499056929483718
151,-1.0988329440521274
152,0.1475437797731789
153,-2.0746906975942103
154,-1.4291025535811235
155,-0.6486200337930641
156,-2.08712857972311
157,-0.3483612369307244
158,-0.5937821299125574
159,-1.2101961556435321
160,-2.53540356390263
161,-1.469647344745598
162,-2.027928396110504
163,-0.32210172895691935
164,-1.2119122639714297
165,-0.9174869911791821
166,-0.5219070684505941
167,-0.31919152535888173
168,-1.1274334539520028
169,0.9610567933554133
170,-1.5250651143608818
171,-0.9583249990348128
172,-0.09458235522525948
173,-2.4350717132373942
174,-0.7701970570082216
175,-1.2504204353860044
176,-0.31749666800145276
177,-2.437532637581766
178,-1.3447581008622032
179,0.8642291427725936
180,0.5810654752710489
181,-1.007369018225163
182,-0.8075814671576638
183,-0.48451480846465655
184,-1.0875341536893055
185,-1.4814271757562116
186,-0.7985690291377451
187,-1.5677024974838125
188,0.9647455467369392
189,-3.2248766487702416
190,-1.0204396111976641
191,-1.3824019249640986
192,-2.18760088076178
193,-1.5673735698536286
194,0.9889296935162033
195,-0.20279195107978784
196,1.9341547815615066
197,-2.062729573392954
198,-1.4967399124325738
199,-1.5835744858645349
200,-1.1749731591066757
201,-1.1806996443337243
202,-0.1365090082628655
203,-1.1140645506855822
204,-1.9786864996403484
205,-1.4163805072657611
206,0.015743864867119234
207,0.9482108016819467
208,0.01886669357836429
209,-1.9700586065406382
210,0.032778370161262865
211,0.7242141351704721
212,-0.06800792763424876
213,-0.2022048736905285
214,1.3679528197722135
215,-0.14006031612633857
216,1.6295439636355888
217,-0.6457019953044831
218,-0.5876309304625807
219,-1.1924953525536939
220,-0.7700264433287
221,-0.9982705136474279
222,-0.6151683335670044
223,-1.1156617845735577
224,2.287963380555669
225,0.01714992836888117
226,-1.0970489245445996
227,-1.0326831699911012
228,-1.0530949470120738
229,0.22665024352298657
230,2.121266720357982
231,-0.04613252277589999
232,0.5538285841598496
233,-0.5039563945657255
234,-0.8910271904532382
235,-0.10529829986942746
236,0.3082933139344419
237,0.7874776472536005
238,0.6396242597373223
239,-0.9122029827792695
240,0.5945091710610129
241,1.9128390118318945
242,0.6179949824351223
243,-0.5869010747714404
244,-1.503037756365832
245,0.563775779186139
246,0.7173746037164688
247,-0.4929595361284753
248,-1.2326615779238286
249,-0.4599959909221799
250,1.5763392902163433
251,-0.2829322051547958
252,1.8477348048541242
253,-0.050766163975066
254,-1.2875519049275908
255,-1.0098134366799374
256,0.769238223202371
257,1.0311585510529322
258,2.1984378047567237
259,0.5443225909932822
260,0.6566460850887441
261,-0.5830043083024847
262,0.6211564457977921
263,-0.18339649362992305
264,0.459804934783414
265,0.133430404922602
266,1.5611848727745459
267,0.15240098761787574
268,2.186673407839115
269,0.2633974544191876
270,-0.832258337840449
271,2.208983282863639
272,0.3458962464588191
273,0.4349273710814392
274,1.643616853873199
275,1.720950437102216
276,-0.6013257342425533
277,0.9784202461441303
278,1.154461844718299
279,0.25051204684115946
280,-1.1752456648604233
281,1.6763959663632666
282,0.060457876184978276
283,-1.8465169997767936
284,0.8177009230896503
285,-0.5212417063449512
286,2.1171535603516194
287,0.9153442013838782
288,1.951880283336568
289,-0.5011132609244114
290,-0.7864671767383443
291,0.05789599831568876
292,-0.4050690042682984
293,-0.9412626393849179
294,3.0571729624753488
295,0.9952641931843782
296,0.8157339819165796
297,1.6420289693269567
298,2.0012596675362864
299,-0.6618739579167363
300,-0.5682701936763199
301,2.023549307403725
302,1.388917405680521
303,-0.6551935527798917
304,0.18342471311742242
305,1.2285878338785752
306,0.5790291227396245
307,-0.49055547104480424
308,2.1595551856799773
309,0.16833745049848334
310,-0.10616015495836423
311,-2.338521017177763
312,-0.6206822882031013
313,0.46673861203027855
314,1.1454018319048342
315,-0.036919820553153015
316,-0.8017671747068318
317,0.4540333869802037
318,0.5945488507076746
319,0.5689209620706914
320,0.11205033093431864
321,0.3757049775387263
322,1.4551436301722498
323,0.23476370331217572
324,-0.48327407358451224
325,-0.7240385255720709
326,0.6486214018970536
327,0.16221979521423593
328,-0.3206092733454682
329,0.3645650876408795
330,0.138565763049995
331,-1.596443909898202
332,0.10828087379897584
333,-0.24116134748865933
334,-0.6805752671797755
335,-1.631368819099013
336,0.3020541164898316
337,-2.8920931120260995
338,0.8842029059060206
339,0.7181913653593428
340,0.20279407694042856
341,0.2073299917686614
342,-0.1315738276356406
343,0.35999100550079416
344,0.7036527397180253
345,-1.028626915481445
346,-1.3893353084484787
347,0.7259858648022799
348,0.05329153184424562
349,0.3925380846981865
350,-0.4747437544575759
351,1.1773192731812767
352,0.7920295369480974
353,-0.424629629535258
354,-1.5122700384517547
355,-0.5995569301321461
356,-0.7115003590478026
357,0.14984379981232798
358,-2.378572217053517
359,1.1921694091288981
360,-1.0425111414057677
361,-0.31381652180344544
362,-2.001042224192488
363,-0.5754190454072949
364,0.015560325199329261
365,-1.2409280663113789
366,0.05640255765708513
