day,ct
1,0.1916963587111581
2,0.8168388780152976
3,-0.8568835022411688
4,-2.506313210055301
5,0.5036167118065694
6,0.5575043047117647
7,-1.6034218654955965
8,0.20045072811156484
9,0.05966518736315962
10,-1.1041346759600335
11,-0.7825385637596199
12,-1.0359495291948413
13,0.25481794927837176
14,-0.28426809073702997
15,-0.09321953095418878
16,1.4164416594471625
17,-1.8885253228180914
18,-1.2598798930130053
19,-0.7680063482040289
20,-0.13196158961541904
21,-1.3995952210984741
22,-0.28766599815708704
23,-0.2539357978648372
24,-2.1343776815883393
25,-0.8252573302917692
26,-1.6437758123792907
27,-1.6903296965203416
28,-1.2943862181632004
29,-1.1638937038400656
30,-1.5953264235846052
31,-2.059916051850551
32,-1.851437619454296
33,-1.5857678154974695
34,-0.6315066869082303
35,0.5376819199442391
36,-0.8709150784666229
37,-2.7906477025200678
38,-1.4902549654903765
39,-0.9286220137752883
40,1.3316731422527257
41,-0.6723796969542368
42,-0.0669935168332838
43,-1.3200774530349266
44,-0.8193356671333579
45,-0.2568299288037741
46,-1.5579409963722657
47,-1.1874964067033296
48,-1.5405465306582173
49,-0.5522990391799467
50,-0.5279195173440216
51,-1.4110776158761944
52,-0.8318962660538451
53,0.4048786115416021
54,-2.2647482755676607
55,-2.0944739591524635
56,-1.0891322863171184
57,1.1429542106659818
58,-1.2721092189046193
59,-2.3632077461543197
60,-0.5761936430180356
61,-1.304821477776532
62,-1.7508582520631357
63,-0.9681659676182043
64,-2.6996796727546455
65,-1.1642289923310007
66,-2.0368694348014205
67,-1.425927641365757
68,-1.8882071232120103
69,-1.323385793743172
70,-1.9278212641667005
71,-1.6520137710527654
72,-0.8071667373093843
73,-0.870302093181461
74,-0.875480863839957
75,-0.5810686484334767
76,-1.6915470390435126
77,-0.7362228764286068
78,-0.31518054393005857
79,-2.4601967573121337
80,-1.5344288724029056
81,-2.238551340583558
82,-4.259711661762305
83,-0.2641422584834767
84,0.7422092467415053
85,-1.7101831276641997
86,-1.4242254832717764
87,-1.7516257962057655
88,-0.7354978333642039
89,-2.8020845129034093
90,-1.1548376472245603
91,-1.74129036425493
92,-0.9323472445758705
93,-1.0516782035594452
94,-2.220956138271063
95,-2.812586331622506
96,-3.437079372979425
97,-1.8224702765819782
98,-2.6658923242265367
99,-1.867609328259789
100,-2.789413924389195
101,-1.7390801966428187
102,-1.59632782341985
103,-1.6905306143406378
104,-1.8789228669087426
105,-0.27282989315095474
106,-0.41626110433342967
107,-2.7539424451091996
108,-3.00167194394123
109,-3.6936459186318404
110,-1.9719676560128796
111,-3.4868775441040545
112,-1.8369309660169417
113,-0.9239685642520076
114,-1.9268421698997265
115,-1.7298077399342189
116,-1.108304062262578
117,-1.9678939505063093
118,-1.503882070374977
