day,ct
1,-0.5433023832192827
2,-0.37576064293002365
3,0.6326568717244392
4,1.2625706599989934
5,-0.36827833341814536
6,0.2964954793315008
7,1.1619003826625427
8,-0.5267497891009603
9,-0.8308703397438203
10,-1.9014510665822981
11,0.025447775741517353
12,-0.6330102679301015
13,-3.2267927628093185
14,-1.768894706951558
15,-2.215283114194672
16,-2.414128747228988
17,-0.6539337671541334
18,-1.2038225795542898
19,-3.668793532555312
20,-0.5792772584991339
21,-0.22598214043087805
22,-0.3853763589401743
23,-0.25256584285897166
24,-0.9083873224122656
25,-2.5512662256547696
26,-1.4764137471664576
27,-1.9241708790269043
28,-2.277056212545064
29,-2.4758723855979996
30,-0.5039555966536505
31,-1.6398508863723515
32,-0.5482673230244449
33,-1.7981623071719066
34,-2.0652123490738044
35,-0.5081599254847069
36,-0.8456864172233427
37,-1.5294599225048449
38,-1.9112019845929307
39,-2.7250223861007568
40,-0.6613614654518145
41,-0.5777427024487962
42,-2.51811224589222
43,-1.977899275722704
44,-2.900949821221359
45,-2.2109053034828046
46,-3.3197247945081654
47,-1.1316302803931342
48,-0.555915628792375
49,-1.093236074566416
50,-0.005752817237206775
51,-1.6350675189737147
52,-0.009274940084616379
53,-2.4005371314956943
54,-0.5609029098607843
55,-1.5732603604468682
56,-0.3538835385651411
57,-0.3295058782586
58,0.3146835946306341
59,-2.6432902600649317
60,0.7400088102600952
61,-1.9223208178920645
62,-1.8975188521333506
63,0.23116015387543176
64,-1.991408870308878
65,-1.9932959836009574
66,-2.259468259822688
67,-0.9545444725498436
68,-1.7242025180035856
69,-1.6089380456600084
70,-1.5204426856923328
71,0.7421080170662697
72,-1.6645498965553533
73,-2.667410140883087
74,-0.21383375008234995
75,-2.609933895787459
76,-2.625097338467277
77,-3.8033067080025296
78,-2.7408454388193935
79,-1.2934220635632458
80,-3.6015294186484095
81,-3.104798704850908
82,-0.19610272007361762
83,-4.33801827569776
84,-1.0745924381662013
85,-1.4433133984774837
86,-1.2346298966850582
87,-1.3701880117401637
88,-1.425112903688786
89,-1.988039786211805
90,-2.820475245565303
91,-1.4163821603404334
92,0.4039873974768291
93,-0.8428556812253921
94,-1.9722414566102258
95,-3.605168548174108
96,-0.3757284013329685
97,-1.3606172836781742
98,-0.7344730592108302
99,-2.384762984578693
100,-1.2569403975615472
101,-2.704136678770241
102,-2.4746110073453154
103,-3.002315765818416
104,-1.5942589451715703
105,-2.473810359430467
106,-2.3937764990516888
107,-2.258946459760395
108,-0.8547146705013907
109,-0.9978706221207653
110,-0.7006610268728883
111,-1.0255439120603915
112,-1.6652071927828753
113,-0.3101774382162559
114,-2.5212119144054026
115,-0.6884687872014881
116,0.24352989208394638
117,-1.5000719640233748
118,-0.6062169521865407
119,-2.5488969901898715
120,-1.2379399686379593
121,-0.7366398439710714
122,-0.5537039876705817
123,-0.33342129638811335
124,-0.23659056803297362
125,-1.8108666827696838
126,-1.584155051692965
127,-1.3462755046939314
128,0.08618686766869099
129,-1.7619116259183827
130,-2.490486913986027
131,-1.4329651404168342
132,-0.35930219698072285
133,-1.0034477873453718
134,-2.4730212928659716
135,-2.192858883356329
136,-1.0720016198208493
137,-1.203610714355591
138,-0.29619537681329855
139,-0.4335688204714304
140,-3.1648792177931413
141,-1.5411029869477282
142,1.1216041077668648
143,-2.6412568343073803
144,-0.8746276492183565
145,-3.7708786745815805
146,-0.10191773701693396
147,-1.8452663055277556
148,-0.6082401014023467
149,-1.2223540187520077
150,-0.2550493801539385
151,-1.5031464042545244
152,-1.7029393826755386
153,-0.9800428181771063
154,-1.8153244307990017
155,-1.5798506950754958
156,-0.9897132005551974
157,-0.12032220253313475
158,-1.6725050037638183
159,-1.7086770618750882
160,0.3297121638583973
161,-1.0382275649918604
162,-1.8415876811616987
163,-1.0946013714155842
164,-0.8962089040106834
165,-1.246767765583705
166,0.8369754058325617
167,0.9292064953005087
168,-0.8235606109860181
169,-2.202821574135722
170,-1.388230377128116
171,-1.5506143992401522
172,-0.9715626546007751
173,-2.024443507862545
174,-0.580971910069585
175,-0.8703648099454477
176,-1.9862276189279402
177,0.3384909205261275
178,-0.3387937437613124
179,-0.9087435320059644
180,-0.9906916101440265
181,0.9691944873579307
182,-0.944284511524645
183,-0.9823253702433091
184,-0.020498593773388918
185,0.7703489578173179
186,-0.4441967943108118
187,-0.7004174183293042
188,-0.8699378044827926
189,-0.8285988542754151
190,-0.29854235992308187
191,1.6115044418843003
192,-1.9123295298209333
193,0.25684759484040565
194,-0.1719759950020234
195,-0.1770834360846013
196,-0.6017184531905827
197,-1.3710834069961422
198,0.5999003231073381
199,-0.16062100094641965
200,-3.112437466952936
201,0.8042562946384699
202,-0.5202239140834899
203,2.4791206530688967
204,0.9510343164568509
205,-0.05555654472506941
206,-1.0649673010637795
207,-0.9937253467964239
208,-1.2097671141655648
209,0.5412953017864359
210,-0.15598062065278395
211,0.6534954442894922
212,-1.0574152444911507
213,-1.243949325531402
214,-0.5163892448312815
215,-0.289530692876813
216,-0.3720565908629231
217,0.8352559382627779
218,0.5675961620914707
219,0.12560114388223673
220,0.9322158819946862
221,0.2951851671328851
222,-0.5152047189516084
223,-0.8624623316036469
224,-0.9777334770087684
225,1.0401276690946277
226,0.18095583928031939
227,0.500259332644454
228,0.9369680138858716
229,-1.4610429637322442
230,0.6459494382051078
231,-1.8653770759286714
232,0.19124290082757844
233,0.389805258432117
234,-0.9673106471840712
235,-0.978690738491877
236,2.2027018063481236
237,0.9966770447760596
