day,xt
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.6782912761337546
13,0.0
14,0.0
15,0.0
16,0.0
17,0.32690833811280295
18,0.0
19,0.9854767929002836
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.4895825559628255
26,0.0
27,0.0
28,0.0
29,0.0
30,0.053654176693493705
31,0.6540960912063458
32,0.3396038709701944
33,0.7139431245371531
34,1.0363086898273575
35,0.9829147896536696
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.009385248036900107
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.8015103965516692
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.36417855188727466
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.004327377442308045
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.25941221128381753
129,0.46933997121732407
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.10603032281247415
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0036079705298652787
153,0.0
154,0.0
155,1.4199392975127885
156,0.47949208032334667
157,0.0
158,0.0
159,0.29809636997226385
160,0.04303871793960268
161,0.0
162,0.0
163,1.0247787171396496
164,0.7062352674478499
165,2.478194794933023
166,2.5608309806456484
167,2.1098693204678596
168,0.9350630659500372
169,1.5787096041228714
170,0.3370364299038995
171,0.7976191820005233
172,0.0
173,0.0
174,0.0
175,0.5810241389915634
176,1.0019224097866435
177,1.5097826789374982
178,0.3282317807028359
179,0.0
180,0.0
181,1.14466795469906
182,1.5604806911946174
183,2.7105877473814814
184,1.8475409801241705
185,1.1484562102756883
186,0.0
187,0.0
188,0.3091475926268924
189,0.07631931843323608
190,0.0
191,0.0
192,0.0
193,0.0
194,0.24399571322808622
195,0.0182210100296189
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,1.5576781025562323
202,1.3644570039438917
203,2.228293407360685
204,2.4474426571918553
205,1.3508767428974404
206,0.574939858795491
