day,ct
1,0.2633922209072943
2,-0.658550662187846
3,0.23798701748444395
4,0.8709792295389435
5,-0.16500403623143967
6,-0.9935768862553426
7,-0.4321803487662907
8,-1.4338304636049624
9,-1.304663649287399
10,-0.5062414727186508
11,0.11897734242862246
12,-0.26286554319235256
13,-2.2378195063713897
14,0.8532974149044816
15,-2.4146941216160425
16,0.37138191954546207
17,-0.8590552737087959
18,-1.0687977702668066
19,1.0249178203992395
20,0.9697231080121405
21,-2.23011211082674
22,-2.7733534261874895
23,-2.6604253020529094
24,-0.8796101755065483
25,-4.008456095641474
26,-2.26884995149328
27,-0.37091256659860206
28,-0.728051670856751
29,-0.3094547918565518
30,-3.262220919405637
31,-0.5715414727405165
32,-0.8104324961644049
33,-1.4488806642667944
34,-0.5762007128118002
35,-1.9536092375930343
36,-1.7390225355582143
37,-0.6417905491009926
38,-2.4843892514698904
39,-0.1771210781156205
40,-1.8292981917618616
41,-0.043579064995586725
42,-0.5356277782930885
43,-0.8205131369944998
44,-0.8279778651365394
45,-2.7743180382687225
46,-1.5083669239340345
47,-0.0962996587738103
48,-4.81996632634467
49,-2.5942256315529546
50,-2.8536781359866037
51,-0.6415711698604472
52,-0.6311802373979909
53,-1.650265971027572
54,-3.1713857552368268
55,-1.10358217854473
56,-1.778314751514095
57,-0.6110716474322277
58,-2.6416296973294626
59,-1.3801584122474915
60,-2.1948637841670076
61,0.371129037481557
62,-1.4202054205707988
63,-2.6485993574618036
64,-0.19232862539239926
65,-1.0074966590399854
66,-2.1029199948781256
67,0.27256268484262325
68,-1.5100347030543557
69,-2.3595463085735533
70,-2.1317017075496607
71,-1.4517988715015446
72,-1.8547774499188299
73,-0.3849260958879528
74,-2.2419850338708915
75,-1.2941697647369463
76,-2.3417418475277474
77,-2.376081566762032
78,-3.2119137573891567
79,-4.116835955942701
80,-0.29650832089781387
81,-2.268910678817307
82,-0.4271917560477627
83,-1.3874422455045734
84,-1.8185832994585944
85,-1.471448875074499
86,-2.4395754731807187
87,-0.01062063799393509
88,-1.9700707226795573
89,0.43559254477949416
90,-3.2628295686704467
91,-2.109359195677759
92,-1.6837220487518665
93,-2.235209396040561
94,-0.5805100682518614
95,-3.2186284658444695
96,-1.3686021445840277
97,-1.9317443896152027
98,-2.0122197890205364
99,-0.9583665227296052
100,-0.24336709364943054
101,-2.7945451536497106
102,-1.2546274133671824
103,-1.9654315180176696
104,-2.381261253243822
105,-1.0437649385061896
106,-1.6169202877864977
107,-3.053482524651463
108,-2.3191160332518823
109,-1.0644486054099727
110,-3.9484699241021937
111,-2.697104798481449
112,-1.3408424945287927
113,-0.35318378848827847
114,-1.556257502856504
115,-3.625925528022618
116,-2.348188909823398
117,-2.895607603516236
118,0.5685002957818746
119,-1.479572422747669
120,-1.9606944241740862
121,-1.1374606353467838
122,-0.4341393527237154
123,-1.7386157992004039
124,-1.1873830089893973
125,-3.133333900237388
126,-2.7851618862744463
127,1.1898855665851822
128,-0.5359224361659713
129,-1.8566734590261895
130,-1.3490770806004164
131,-0.5749036079562628
132,-2.88369141943627
133,-0.8835063751077383
134,-1.3295504976033827
135,-1.7843656822650509
136,0.5885290174583662
137,-0.41419391398769656
138,-0.4983067870706446
139,-3.089894373757068
140,-1.3788134741826266
141,-0.5909139911777634
142,-0.5593070357844245
143,-2.757536887450719
144,-0.5184311413199169
145,-0.388454295245374
146,0.5089231622940695
147,-1.0034005331316156
148,-2.426952690523649
149,-4.2132433451022475
150,-1.9561891244426701
151,-1.7911936426451511
152,-0.8959991645965703
153,-1.8404156592430967
154,-2.468075053357131
155,-0.5635345614925457
156,0.15675951835952096
157,-1.2010997770658423
158,-1.1112801403753159
159,-2.255884528219882
160,-1.5993626419980767
161,-0.26379246891917574
162,-1.336541948867685
163,-1.0300456279664818
164,-0.5125153848701448
165,-1.9414007756623284
166,-0.3540559882063483
167,0.6152957576597008
168,-0.05945556605426172
169,-1.2277955896957826
170,-1.214328542024469
171,-1.9626970422021999
172,0.8860778486486378
173,-2.254694622567106
174,-0.8581872222920107
175,-1.5844834890547457
176,-0.6225659623921574
177,-1.9711832679309622
178,-0.24350660208528818
179,0.7220134937510255
180,-0.6533381653859579
181,0.36837449326886207
182,0.6122317643549213
183,-1.4157380252526752
184,-1.2812030392034666
185,-0.034027916712131456
186,-1.1580149011456067
187,-2.0058847800110398
188,-2.4351783296469987
189,-0.8850401030843313
190,-0.574922076301306
191,-1.2380966843469126
192,-0.5887552735642955
193,0.3125672374870183
194,0.698133322753185
195,-0.9549007287889807
196,1.1534042740224404
197,-0.6879216575419286
198,0.8178658561423316
199,-0.1498319942113583
200,-1.583477721592902
201,1.4500176779649434
202,0.3139785065801337
203,-0.468869504477945
204,-0.5705864043665803
205,1.0642670800157412
206,1.0336977062061306
207,-0.04562331468974143
208,-1.2741493952309664
209,1.1924236415651532
210,0.16019260748557246
211,0.8639680581464484
212,-0.4555244730366527
213,-0.9359193512008976
214,0.7517251744884601
215,0.026642591512194128
216,-0.3273594584876354
217,1.3544559851167355
218,-1.9015660778162657
219,1.4040047633097261
220,0.435586693324319
221,-1.0963739056667323
222,-0.17588613992769783
223,-0.9798698466220974
224,-0.8883135343406813
225,1.5951240970843592
226,-1.8351687976712314
227,-1.0885036295159978
228,0.13824965768738795
229,0.7515781324077282
230,-0.089325079764237
231,0.4887634956118869
232,0.41198483499157795
233,1.9483012509478206
234,1.0616091868308584
235,0.8735713850251365
236,-0.5023364558007064
237,0.1452215597362598
238,2.096097177127877
239,0.18116425817917753
240,-0.37256155227790805
241,-0.9302454572396869
242,0.6564740065936677
243,1.117958909657219
244,-0.39883423683185626
245,0.268394267274935
246,0.8487936463774497
247,0.7303097500848846
248,0.7548610125454085
249,0.14686722334101376
250,1.804222081581032
251,0.34054085732506245
252,-0.3787742838034519
253,0.16446323990384956
254,-0.4921162111597328
255,0.5443934013429665
256,-1.3532325711804296
257,1.2741040439971414
258,-0.358627690498757
259,-0.39260906108724913
260,0.6876502032304866
261,0.19417911039717112
262,1.275632506981903
263,1.1981889475722203
264,0.6091093772439549
265,0.9603784992729074
266,-0.8144889277462172
267,1.149991833227631
268,-0.002192215126424313
269,-0.7098784315573006
270,-0.30219430919383206
271,-0.21059641265224993
272,1.2790601626047793
273,0.04203589073234415
274,0.6852869879524262
275,1.0654988039741549
276,-0.08599120043863734
277,1.7113865746375028
278,0.9838088773615784
279,0.3126022065403562
280,0.04027953638825188
281,-0.16436522535046438
282,0.02677504763406441
283,1.8433208415394744
284,1.8494498084172517
285,0.8652986976516228
286,-2.8063469480494683
287,1.708616553730847
288,0.9976782480529768
289,0.7311043736493974
290,-0.31887863783034387
291,0.07598729583940783
292,0.39394517608074286
293,-0.7817857119017091
294,0.4635256644211919
295,1.4193226832458152
296,0.351171939718301
297,0.9448741223244097
298,0.5420964480659062
299,-0.5716424814838461
300,1.2238966263956002
301,-1.3736076817883982
302,-1.3903439168309228
303,-0.5817876241355607
304,0.933689146417299
305,0.10244257516178212
306,0.8598206849110461
307,0.5426700237961509
308,0.17324966648242987
309,0.347036115322637
310,-1.0101332716329554
311,0.5538294140004498
312,0.825198907515896
313,-2.2355603459146463
314,-0.5101877711277785
315,-0.8594393876982078
316,-1.0043133140870701
317,-1.2867408482249023
318,0.21582452501823068
319,-1.5503300506622728
320,-1.168288959112414
321,1.8223550029714863
322,-1.4957330358551801
323,-0.22302047199508157
324,0.21120209455906386
325,0.19221403577297536
326,-0.13676733597595025
327,-0.23663019914077157
328,2.598032912675152
329,2.1607470789026437
330,-0.6187215528607547
331,-0.29019885850799854
332,-0.7130706491570047
333,0.34087027048505114
334,0.365429228698191
335,-0.3371591326709833
336,-0.4742839223681711
337,1.1194714581474001
338,-0.2661799872936654
339,0.021838948120590534
340,0.7036418704354692
341,0.47060824802914825
342,-1.275652713683375
343,-1.6844553342978963
344,-0.9080965442073462
345,-0.845477689150379
346,-0.7140903910123095
347,-0.47936319363031565
348,1.0389803357568699
349,1.0134084751121266
350,-1.1945536375603725
351,-0.6486398194907099
352,-2.82053645305884
353,-0.991227851991969
354,-0.656984044589482
355,-0.9739793521929163
356,-0.9284887086021906
357,-1.1221738236865182
358,1.1204218425580241
359,-0.7163962059067026
360,-1.4402143435463817
361,-0.2083381341921025
362,-0.04217467319102186
363,-0.20590318070415176
364,1.0396409390899142
365,-0.5055085613774769
366,-2.8402543030965726
367,-1.085293964825092
368,-1.1337534949315937
369,-1.7691723885703778
370,0.08093865974608971
371,-0.6086048301415968
372,-1.7440410185038033
