day,xt
1,0.0
2,0.0
3,0.0
4,0.0
5,0.13670469690808584
6,0.0
7,0.3345081337417959
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.06492033859341173
23,0.0
24,0.0
25,0.3577436923210584
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.3223545552341276
44,0.0
45,0.43944199415510865
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.057267737185783485
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,1.1504499663767573
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.14738553076781713
116,0.13940080685110479
117,0.0
118,0.0
119,0.0
120,0.12437313100447067
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.1638178817295033
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.13541577010094175
152,0.0
153,0.0
154,0.0
155,0.11041490842527613
156,0.0
157,0.0
158,0.3340487875857807
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.009172018203952192
167,0.2981644548102338
168,0.0
169,0.0
170,0.0
171,0.6557067970379483
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.878083111072963
178,0.0
179,0.5282588000009744
180,0.1870003770947415
181,0.0
182,0.7066090333595856
183,0.2004698023701318
184,0.0
185,0.6157858965976759
186,0.6903249505636874
187,0.0
188,0.0
189,0.0
190,0.01913713481984508
191,0.011692909184540967
192,0.8379651474616416
193,0.5098165456985426
194,0.0
195,0.9872145610454525
196,1.2026078398467246
197,0.006553833041063495
198,0.0
199,0.0
200,1.0953716288617323
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.8310605162596341
209,1.5864672592095344
210,2.272217418563546
211,1.8154902527476784
212,1.231545610492879
213,0.7395268478154858
214,1.2385328992925229
