day,temperature,snow_depth,daily_change
0,23.93168282517931,0.0,-1.626745059117531
1,24.55662513058207,0.0,-1.2568511367510014
2,23.620229460943175,0.010399745735153898,0.010399745735153898
3,24.09282105771995,0.722985221199967,0.7125854754648131
4,27.751263969919076,0.22485579253398702,-0.49812942866598
5,22.51311507286712,0.0,-1.4781843655278264
6,33.66996284602332,0.0,-0.6461664843943634
7,27.576076763532807,0.0,-1.1841133208491201
8,24.747524309618463,0.0,-1.4667216587426826
9,23.89011292233095,0.5375605083526113,0.5375605083526113
10,24.30884297183147,0.8165561964222342,0.27899568806962294
11,20.92605331956239,1.6937196588303403,0.8771634624081059
12,24.13302048811186,0.7459313697469124,-0.9477882890834278
13,25.549335104567223,0.0,-0.8695224517970868
14,26.667782734398468,0.0,-1.437726062986382
15,26.57766066566031,0.0,-2.3248191515635925
16,23.06297358083705,0.0,-0.237392633324358
17,18.396062504520227,0.0,-1.4558496764483722
18,21.276244556587724,0.8011878815266986,0.8011878815266986
19,30.288078521506492,0.0,-2.3558284416560866
20,27.304612239902756,0.0,-0.08490947926447401
21,25.074386573280183,0.0,-0.12651282044185758
22,20.420753997769257,0.43891896843470607,0.43891896843470607
23,23.34506638524086,0.0,-0.5058705630682723
24,18.16693800414013,0.7816538490563222,0.7816538490563222
25,20.835606179853382,0.30232156703360225,-0.47933228202271994
26,21.91093856364436,0.0,-0.9945617534220268
27,21.288292703221902,0.11568837546818023,0.11568837546818023
28,26.39910941824181,0.0,-0.9004709749251549
29,16.73044413079041,0.0,-0.6535635863882565
30,18.771111231719267,0.20153420542879802,0.20153420542879802
31,16.55647853793731,0.5200266686648098,0.31849246323601177
32,16.92315789634424,0.8188188862630633,0.2987922175982535
33,22.181139022557993,0.0,-1.231489485659645
34,15.090557982925995,0.2781397625046787,0.2781397625046787
35,24.310316985514905,0.1630468686902588,-0.1150928938144199
36,20.105276128892125,1.7934532810210508,1.630406412330792
37,21.16062550914686,0.6960557500682245,-1.0973975309528263
38,21.96400902553007,1.1372981098966042,0.44124235982837967
39,18.72062560897692,0.0,-2.125038749632977
40,24.366224036229006,0.09677833248886392,0.09677833248886392
41,19.23343711718083,0.0,-2.1679877946091697
42,22.157148101018414,0.2299269627557216,0.2299269627557216
43,18.750100964342305,0.0,-1.0742626924304526
44,20.47142527055891,0.0,-2.569031751626686
45,20.183720164014986,0.6949032482850357,0.6949032482850357
46,19.81792752268156,0.18223560581175713,-0.5126676424732786
47,14.6697043824501,1.6603550168983434,1.4781194110865863
48,20.055311041475495,2.7123208966372907,1.051965879738947
49,16.776911961175866,2.6659711111885875,-0.04634978544870311
50,20.311760562990216,2.3672411086296825,-0.2987300025589049
51,8.913117682055711,3.639009097769093,1.2717679891394105
52,11.392203137154684,4.026319946557534,0.38731084878844035
53,18.43240053665844,2.5814395737487184,-1.4448803728088153
54,24.15273381298828,2.266298246858478,-0.3151413268902402
55,19.76020084108069,2.6764087219709025,0.41011047511242443
56,13.405724996340972,2.298941483152103,-0.37746723881879957
